Name,Created,Tags,Text
致谢在这,"March 21, 2024 10:34 PM",,"　　本书得以顺利出版，感谢刘维政老师赞助，感谢程立新先生、姚明今老师、卫朝霞老师、郭宇宽老师以及捕头大哥对我的引导，感谢高乾鹏同学作序，感谢姜为同学参与设计，感谢李闻豪同学、田仁杰同学阅读，感谢海霞姐从头到尾跟进助推诗集化作纸质书，感谢参与本书设计、排版、审校等工作的相关老师的付出，感谢程子同学、黄舸同学提供法律知识服务。最后，感谢学生时代给予我较大宽容的师友，特别是西交中文系为我提供自由与宽松的环境，让我在学生时代博览群书。因为大家，在探索真善美的道路上，我从未觉得孤独，并因为羁绊的存在，让我努力往前冲，进而不辜负别人，最终活出自我的期待。
"
诗情,"March 21, 2024 10:34 PM",,"　　江湖多少事悠悠
　　几度夕阳红
　　此刻我走近史诗
　　像罗马战士脚踏金戈
　　战斗号角即将吹响
　　两只脚十个趾头
　　就要走遍万水千山
　　神灵降临人间
　　顺内心听从那召唤
　　寻着光亮耕耘
　　像黑夜与拂晓碰撞
　　忘记文学的天空
　　语言没有嘴剩余的碎片
　　穿透历史的迷雾
　　缓缓来到我们身边
　　便是诗的情人
　　2020.10.21象牙塔·钱馆

"
休息片刻,"March 21, 2024 10:34 PM",,"　　像鱼儿在夕阳深处游弋
　　只为那些岁月的流逝
　　我也曾用心爱过女孩
　　可，女孩不懂我的心思
　　我还不够成熟稳重
　　那种痛苦，虽然忧伤
　　却是成长需要多磨
　　我想在风中休息片刻
　　随后策马奔赴远方
　　兑现我曾许下的诺言
　　不想在黑暗中跌倒
　　也不想情殇蹉跎岁月
　　就在风中休息片刻
　　随后，策马奔赴远方
　　远方的远方燃烧
　　着理想主义的激情
　　让我觉得真实

"
123,"March 21, 2024 10:34 PM",,"　　1
　　流浪
　　读书不是逃离现实
　　不是探索真理
　　仅仅就是为了享受
　　没有远行也能在
　　书堆里，流浪
　　2
　　幻想
　　伟大的科学家
　　如爱因斯坦也会幻想
　　而幻想与激情
　　像生命，暖暖的
　　有沉甸甸的爱
　　3
　　南北
　　南方的姑娘
　　河流，还有香樟
　　北方的寒夜
　　泥土，与雾霾
　　时间像湖水
　　唯有忧伤飞溅起浪花
　　2021.1.23故乡·大堡村

"
春末夏初,"March 21, 2024 10:34 PM",,"　　老提起“青春”这个词
　　多少有些儿矫情
　　春末夏初洗澡洗衣裳
　　在昏黄色的灯光下
　　看着古铜色健硕的身体
　　光溜溜钻进被窝深处
　　我是堂吉诃德那样的人
　　曾像骑手骑马驰骋在远方
　　寻找温柔美丽的爱侣
　　我每每看见玉儿般姑娘
　　目光停留甚至抚摸
　　所有的欢乐化作了叹息
　　就是这柔软的笔调也
　　写不出你的春情与柔美
　　女人啊女人，纵然是老虎
　　也会勾走男人的心肺
　　尤其是春天末尾的夏初
　　2021.5.4象牙塔·钱馆

"
感动神,"March 21, 2024 10:34 PM",,"　　我孤傲地活在自我的世界
　　与世隔绝没有联络
　　我不在意只痴迷于文学
　　如果没有文学我的人生
　　没有风，没有雨，没有浪
　　甚至没有活着的风浪
　　我心灵上的大门为女神
　　永远敞开拥抱着春天
　　我则站在春天的边上献花
　　我要用耐心恒心以及信心
　　感动掌管智慧的女神
　　我要用勤奋勤劳以及疯狂
　　献身主宰艺术的缪斯
　　相信女神会赋予我力量
　　让我在绝望中觉醒了天才
　　2020.3.7象牙塔·钱馆

"
夙愿,"March 21, 2024 10:34 PM",,"　　抛弃前尘往事
　　扎进书籍的海洋
　　像我这样读书
　　什么也没有记住
　　可有些时候
　　有些句子跑出来
　　身体自己倾诉
　　它们想要，说话
　　我没有办法
　　我没理解错
　　那个在倾诉的我
　　被神仙附了体
　　肩负讲述的使命
　　散发瞬息灵感
　　2020.7.11象牙塔·钱馆
"
柯希莫的命题,"March 21, 2024 10:34 PM",,"　　像翁布诺萨的男爵生活在树上
　　他发现他只能来图书馆
　　余生都摆脱不了书籍的牵绊
　　秦川环绕沃土似乎在惋惜
　　他曾想抓住光、影，与念想
　　农村娃踩着云彩，眺望远方
　　想挣脱脚底泥泞的土地
　　他的根却在地里延展、生长
　　有些人或许永远也追不上
　　却追随前辈们的步伐
　　突破自我的极限成就他自己
　　柯希莫问前程可他选择
　　生活在树上远离人类的硝烟
　　辜负、告别、遗忘某些人事
　　甚至抛弃青春的欢乐
　　愿自己成为柯希莫的命题
　　2019.12.13象牙塔·钱馆

"
亮了,"March 21, 2024 10:34 PM",,"　　窗帘拦住夕阳光
　　夕阳光却通过缝隙
　　照到书架边上
　　暖色调不偏不倚
　　给将军俑披上薄纱
　　而它胸前的玉儿
　　竟然亮了，那是黑夜
　　给诙谐日子以曙光
　　也是吉祥的征兆
　　预示着消业将结束
　　我快要完成破茧
　　命运，大概会站在
　　我这边与我同盟
　　替我呼唤春风秋水
　　以及美丽人生

"
地沟游,"March 21, 2024 10:34 PM",,"　　大疫情已经持续三年
　　回到家乡以后的我
　　再没有出过我们贵州省
　　我很想到远方去旅游
　　但没钱没时间还没办法
　　所以我经常走在地里
　　甚至是沟沟坎坎上
　　今儿突发奇想就把它
　　命名为《地沟游》

"
墓碑,"March 21, 2024 10:34 PM",,"　　小伙子哇爱上姑娘
　　她却嫁给了别人
　　是英雄，还是傻瓜
　　绝望又或沮丧
　　没有伤害也有痛苦
　　却只能给心上人
　　在内心留下一块墓碑
　　随杂草自个疯长
　　快点儿把伤痛埋葬
　　啊青春啊歌德啊
　　我万能的主
　　求求你，还我安宁
　　为何要这样忧伤
　　为何要这样痛苦
　　2020.12.2象牙塔·钱馆

"
祝福,"March 21, 2024 10:34 PM",,"　　像被烈日炙烤的绿叶
　　经受着凛冽、彻骨的寒冬
　　逆风宛如刀子削我
　　除了坚持，我只剩等待
　　在等待的同时疯狂修炼自己
　　啊老天爷啊老天爷您
　　怎么让我经受这么多曲折
　　真像亚圣孟子说的那样
　　你将降大任于我
　　必劳我筋骨饿我体肤
　　就在这时候我收到祝福
　　来自远方朋友的祝福
　　他祝福我、鼓励我，还让我
　　暖流涌上心头无限欢畅
　　我要带着厚重的礼物
　　让天地间最最神秘的力量
　　时间把进步无限放大
　　2019.10.23象牙塔·钱馆

"
慢慢长大,"March 21, 2024 10:34 PM",,"　　虽然每天忍受着疲惫
　　就为了几两碎银
　　在这些地方奔波劳碌
　　但洋溢着某种幸福
　　享受到日新月异的进步
　　无论是物质，还是
　　我所认为的经济基础
　　都在按照预期发展
　　保持这种状态，然后
　　坚持下去匀速前进
　　大概率会是水到渠成

"
坟灯,"March 21, 2024 10:34 PM",,"　　杏花桃花油菜花
　　路边的野花
　　这片天空以下
　　山谷哇缓缓
　　坐落三五架坟灯
　　坟头跟前的灯
　　就是我们说的坟灯
　　夜色漆黑柔和
　　给埋在地里的人啊
　　提供点点光亮
　　弯弯的水泥路上
　　摩托车声响
　　就像秋叶零落
　　蚱蜢守坟
　　长草的土坟
　　还有坟灯
　　2020.9.23象牙塔·钱馆

"
拉引体,"March 21, 2024 10:34 PM",,"　　吃了整整四年食堂
　　食堂给我时间
　　还有人间的美味
　　可这不是我想要的
　　我想要的是
　　你明白不是拉引体
　　只是，我拉引体
　　像在抚摸这片天空
　　我以为我是老大
　　桀骜不训轻狂的模样
　　足够哥哥喝几壶
　　就是个自卑与自傲
　　在内心冰火般
　　冲突、激荡的怪人
　　孤独啊！痛苦啊
　　就是个怪人
　　2021.2.17象牙塔·钱馆

"
理性主义者,"March 21, 2024 10:34 PM",,"　　青春还没有远去那些岁月
　　我想用尽余生的力气
　　去爱我愿意付出所有的女孩
　　我心头上跳跃着的火焰
　　毫不留情吞噬了我的理性
　　等到激情像风那样散去
　　静下心来思考才恍然
　　其实，那并不属于自己
　　不属于自己何必浪费
　　就应该慧剑斩情丝

"
青春长驻,"March 21, 2024 10:34 PM",,"　　青春像冬末枝头那片枯叶
　　在寒风呼啸中缓缓飞落
　　从此，告别了母亲的怀抱
　　它躺在地上仰望夜空
　　觉得自己，很快就要死掉
　　还在心底默念，再见了
　　我站在远处痴痴望着它
　　思想，却附着在野草丛中
　　我在尘世追寻生命的意义
　　忘却了所有喧哗、骚动
　　最后觉悟人生到底只是空
　　唯有永恒的东西才有
　　意义，才具有价值
　　才可实现青春的常驻

"
何以为人,"March 21, 2024 10:34 PM",,"　　在繁星闪烁的夜晚
　　夜色温柔如情人的眼波
　　山间的风像水那样凉
　　缓缓走在乡间的路上
　　我的思绪飘向远方
　　它荡漾起水花思索人生
　　在欢乐奔流的河上
　　我想热烈地倾诉欲望
　　灵感闪现的瞬息
　　万物有灵又都空荡荡
　　我迷恋的不是自己
　　而是某种诗意的感觉
　　那种感觉无时无刻
　　都在证明，我何以为人
　　2020.6.27象牙塔·钱馆

"
骗子,"March 21, 2024 10:34 PM",,"　　我知道，回忆是骗子
　　拿得起却放不下
　　翻阅人世间所有辞典
　　我都没能找到爱你的词汇
　　我痴痴发呆默默等待
　　沉重地想你念你
　　纵然给我轻盈的翅膀
　　也难从泥潭飞起
　　2019.8.19象牙塔·崇实

"
书写梦,"March 21, 2024 10:34 PM",,"　　我有不可告人的秘密
　　就是我白天不说话
　　夜晚也会嘀嘀咕咕说梦话
　　我不知道，梦话的内容
　　但明白压力山大会大吼大叫
　　把熟睡当中的自己给吵醒
　　还明白梦是曲折离奇的经历
　　特别像漂流或历险的游记
　　这些梦都是温柔美丽的故事
　　将来某天，我会受到
　　命运的召唤将它们书写

"
千丝万缕的联系,"March 21, 2024 10:34 PM",,"　　读书、经历、思考，视界越为宽广。
　　猛滴发觉，认识什么人，走什么路，
　　遭遇什么事情，懂得什么道理……
　　其实都已注定，尽管纷繁、紊乱
　　尽管？尽管它们八竿子打不着！
　　可那背后，仍有千丝万缕的联系。
　　那是，命运的安排。安排吗？
　　命运的安排是天意，无形的手。
　　无形的手？它像风，像心，像情
　　即使最出色的哲学家，也不能否认
　　天意的存在，因而，安排的命运：
　　注定识人，走路，明理，遭遇事情！
　　朋友啊！千万要善于发现，与感受。
　　你自然明白：即使最寻常的意外，
　　其实，也有着千丝万缕的联系。
　　那就是，我所说的，命运的安排。
　　千丝万缕的联系。换个意思说，
　　即使微不足道的事情，也绝非偶然。

"
诗跟远方,"March 21, 2024 10:34 PM",,"　　有些人注定不会再相见
　　那些欢乐那些忧伤
　　有些人注定不会再相见
　　那些笑容那些沮丧
　　有些人注定不会再相见
　　那些事儿那些岁月
　　有些人注定不会再相见
　　而我即将浪迹天涯
　　有些人注定不会再相见
　　我穿上了华丽的衣裳
　　现在就去要寻找我的诗
　　跟远方以寄托灵魂
　　2022.7.8象牙塔·钱馆

"
从心底划去,"March 21, 2024 10:34 PM",,"　　很久以前
　　我有几个好朋友
　　甚至是我喜欢的女生
　　看着我们渐行渐远
　　企图挽回什么
　　但我的付出没有回应
　　后来，我成长了
　　我觉得他们远去有理由
　　我表示尊重与理解
　　但把他们从心底划去
　　初稿：2022年11月3日21：25省城·南明区

"
破茧的需要,"March 21, 2024 10:34 PM",,"　　夏风从远方吹来了忧伤
　　暖和却有明显寒意
　　这单调苍白苦涩的青春
　　源自欢乐也忧愁
　　上了年纪咱还是孩子
　　别说姑娘的屁股，就是手
　　也没怎么正式牵过
　　只是风儿再忧伤
　　也伤不了我热爱人生
　　毛毛虫爬出白茧那瞬间
　　心贴心棉袄把我拥抱
　　老天爷要让我觉醒出天才
　　才使我迷惑使我痛苦
　　使我在迷惑中痛苦又彷徨
　　这样的痛苦纵然太煎熬
　　却是破茧的需要
　　2021.5.9象牙塔·钱馆

"
命运自通,"March 21, 2024 10:34 PM",,"　　裁决
　　青春啊青春你让冰雪覆盖了
　　前行的路非要等融化
　　为什么我总这样苦涩与绝望
　　老天爷真有使命让我完成
　　朋友！想逃避现实的束缚
　　可现实栓住了我的心
　　神灵
　　弓儿似新月挂在树梢
　　静静撒下清冷、寂寞的月光
　　星辰也不能救我于水火
　　就算我被伤害了千万次依然
　　倔强而固执地不认输
　　只是作为精灵还可以飞多远
　　路究竟又能走到何处
　　取决于神灵的裁决
　　我只能无奈地服从命运
　　2022.6.15象牙塔·钱馆

"
错位,"March 21, 2024 10:34 PM",,"　　此刻夜晚很深很静
　　夜凉像极了水
　　窗外，蟋蟀的歌声
　　占有我的全部
　　然鹅，我的心思
　　在灯火阑珊的地方
　　像香樟生错了地
　　在劫难逃
　　就跟你牵挂我
　　我深爱她
　　人生错了位置
　　2019.8.15象牙塔·钱馆

"
月光,"March 21, 2024 10:34 PM",,"　　星河耿耿，皓月当空
　　月光透窗照了进来
　　我听着蟋蟀嘹亮的歌声
　　此起彼伏地交响音乐
　　忽然唤醒失去方向的人
　　月光照了进来即便清冷
　　诗人的血液还滚烫
　　月光照了进来即便灰暗
　　诗人的人生还光明
　　没有寒窗苦读的岁月
　　还想获取春天？
　　2019.8.27象牙塔·钱馆

"
单恋傻瓜蛋,"March 21, 2024 10:34 PM",,"　　花繁柳密，风狂雨急。人头攒动，却陌不相识，圈里圈外泪眼涟涟，蝇营狗苟真生活。雨季快来，野风吹断泪线。相思雨滴落老梧桐。他妈的日子操蛋，压力也大。乃知人生不易，痛变化。何苦长命太区区，恨未苦读十年书。
　　草盛云熙，日渐消瘦。天涯海角，单恋傻瓜蛋，心里心外念想穰穰，人来人往何必呀。冬日暖阳，寒风刺骨神殇。无奈气斥善感多愁。卧槽这无味人生，孤独算乱。尚可事事读书，皆可通。人生苦段，单恋傻瓜蛋，好个白痴儿。

"
真正的强者,"March 21, 2024 10:34 PM",,"　　记忆犹如锋利的刀子
　　很快就把我结痂的伤口割伤
　　汩汩流淌出来的新鲜血液
　　闪烁着光，闪烁着希望
　　虽然有些人并不是这样想
　　但我就这样认为这样做
　　无论对从前的痛苦与忧伤
　　还是现在对这个丛林
　　有些时光被忘却没法重现
　　所以才值得我们珍惜
　　学学他行万里路
　　我的偶像余秋雨在书里说
　　阳光普照山河
　　并不需要活得山河理解
　　春风吹拂整个大地
　　也不在乎大地的表情
　　读到这儿，我想起了曾经
　　把生活费给某个女孩儿
　　请她到城里帮我购买余秋雨
　　后来，我走火入魔魔怔了
　　这个女孩儿劝诫我说：
　　你以前不是喜欢余秋雨吗
　　你应该学学他行万里路

"
路与前途,"March 21, 2024 10:34 PM",,"　　春风啊吹走少年的心
　　渐渐没有了退路
　　平原边缘上夕阳却西下
　　被雪花封住了那样
　　我竟让路儿弯弯曲曲
　　我的人生还磕磕跘跘
　　才有脚印歪歪斜斜
　　唉，错过的终究要错过
　　即使有些许是偶然
　　我还是不能避免忧伤
　　现在哪怕烈火焚烧
　　寒冰千仞甚至万劫不复
　　我也能选择柯希莫
　　我相信，路是人走的
　　事情是人干的
　　2021.3.9象牙塔·钱馆

"
快快儿结束,"March 21, 2024 10:34 PM",,"　　醉醺醺的汉子东摇西晃
　　我厌倦追寻开始思索人生
　　死后有魂灵会存在
　　在大雨滂沱中狂奔呼喊
　　长夜中忍受孤独寂寞
　　我逐字逐句写下文字
　　只为表达内心真实的想法
　　我对这世界充满叛逆
　　却还是在现实的泥沼里挣扎
　　眼前漆黑不见前行的路
　　唯有黑色的铁轨蜿蜒
　　路的中间我倔强而孤独
　　地祈求忧郁的日子
　　快快儿结束吧赶紧结束
　　2021.6.7象牙塔·钱馆

"
致青春,"March 21, 2024 10:34 PM",,"　　夕阳把地上的影子拖得老长老长
　　我站在余晖深处若有所思
　　仿佛没有别的事情，只剩吟诗
　　只剩吟诵出致青春的歌儿
　　让歌儿化作温柔美丽的小诗
　　它们就像新娘戴着帽子低低垂头
　　跟我耳语诉说着自己的真情
　　转眼，岁月流逝让青春成为历史
　　有些人确已经活在自己心里
　　他们像缠绵悱恻的诗句温暖我心
　　偶尔回忆从前觉得那时的自己
　　太任性太冲动才会付出许多
　　却没有效果，让心灵倍受煎熬
　　现在既然从那里面走了出来
　　大概就只能站在夕阳深处缅怀
　　缅怀我已经逝去了的青春

"
像首歌词,"March 21, 2024 10:34 PM",,"　　海会枯，石头会烂，
　　而人心也会死。
　　这世界，本来无常，
　　而心意也会亡。
　　那时我，年少无知，
　　如今泪流满面。
　　那时我，如此张扬，
　　如今顾影自怜。
　　天之涯，山盟会塌，
　　人性并未改变。
　　地之角，海誓会灭，
　　残酷并未泯灭。
　　那时我，真心实意
　　如今悔青肚肠
　　那时我，没头没脸
　　如今内心祥和。

"
哪处岸边,"March 21, 2024 10:34 PM",,"　　在这个喧嚣的世界
　　写诗使我深入精神深处
　　直到内心的歌儿
　　可以优雅地唱出水面
　　所以我不想文学被淹没
　　被财米油盐所粉碎
　　遗憾的是，屡次穿越
　　时间与现实的长河
　　已忘记现实在哪处岸边

"
浪淘沙,"March 21, 2024 10:34 PM",,"　　我不是普希金
　　也非叶赛宁
　　我就是浪淘沙
　　大浪淘沙
　　知晓山鲁佐德
　　听安徒生的童话
　　写些押韵的诗
　　涓涓流水的故事
　　指尖源源不断
　　我是浪淘沙
　　来自大山深处
　　的浪淘沙
　　与其庸庸碌碌
　　不如化作
　　流星，浪淘沙
　　2020.8.25象牙塔·钱馆

"
淡诗,"March 21, 2024 10:34 PM",,"　　迎面走来清纯的姑娘
　　让男孩心驰神往
　　美丽的衣裳随风飘扬
　　弥漫少女的清香
　　夏天哇夏天，在疯长
　　天蓝云白阳光清亮
　　所有所有跟一切一切
　　只是人生虚幻而已
　　青春远去，或正逝去
　　未来的路将往何方
　　没有人告诉我，要我
　　去找寻文学的故乡
　　我早早放弃忧伤
　　从梦境醒来
　　只走遍万水与千山
　　像少年去找寻
　　那湾清泓那首淡诗
　　历尽人世沧桑
　　才能得到缪斯的期许
　　2021.4.27象牙塔·钱馆

"
滚远,"March 21, 2024 10:34 PM",,"　　失去热流不再冲动
　　我不会用未来
　　去赌博明天
　　甚至自己的命运
　　因为岁月磨损棱角
　　要的是我们滚远
　　滚得越来越远
　　远到最光辉的岁月
　　2020.3.9象牙塔·钱馆

"
既不做君子，也不是小人,"March 21, 2024 10:34 PM",,"　　事情该了则了，千万别留恋。
　　留恋对谁都没有好处，只是徒劳
　　岁月就像缓慢流动的清水，
　　点点滴滴终究勾勒出青春的模样
　　这个世界，没有巧合，与偶然
　　就算微不足道的事，也不是意外
　　只想及时享乐，离别以后不再相念
　　我没有那么崇高，也不那么伟大
　　我既不做君子，也不是小人
　　首先，我真实，然后，要坦诚
　　假使你认定我虚伪，请自便
　　因为我既不做君子，也不是小人
　　我蹉跎岁月，岁月，也将蹉跎我
　　回忆若是惨败，那是我自己的选择
　　无须，他人复杂恶意的指指点点
　　尽管，我由衷希望，别人的指点
　　道德是抽象而宽泛的概念，于我
　　貌似没有容纳的地方，只因为：
　　我既不做君子，也不是小人，
　　也不做小人，也没有心思做君子。

"
苦修,"March 21, 2024 10:34 PM",,"　　据说熬过这个冬天
　　有朵花会进入初绽时节
　　美妙的景色也没它美
　　那是蝴蝶翩翩起舞
　　清风、明月般的春天
　　我想到这儿，就有溪水
　　流淌自我的心头儿
　　它轻声细语告诉我
　　甘愿忍受孤独的岁月
　　欲以诗歌取悦自己
　　我则像老人那样沧桑
　　也像婴儿这样敏感
　　还像群山那样古老哦
　　也像远山白雪洁净

"
天下,"March 21, 2024 10:34 PM",,"　　曾经，我以为翻了几本书
　　凭借那点意气那点东西
　　我可以走南闯北包打天下
　　可以参与群雄逐鹿
　　后来，我在现实跟前
　　碰得头破血流满鼻子灰尘
　　像是幡然醒悟那个样子
　　终于明白我的天空
　　不该是那个圆圆的井口
　　而应像前辈那样经世致用
　　在现实世界舞动乾坤
　　还要像知识分子积极入世
　　在现实世界来长袖善舞
　　那才是男人的胸怀与天下
　　才是男人的气魄跟格局
　　2021.7.9象牙塔·钱馆

"
诗抄在云颠上,"March 21, 2024 10:34 PM",,"　　我有欢乐有忧伤有幸福有苦涩
　　不是在为逝去的青春流泪
　　而为曾经努力的岁月在歌唱
　　站在土地上仰望天空
　　让肩膀托起未来
　　让秋风卷走枯叶带走思念
　　此刻，我拾起路边那片桐叶
　　用我手里的笔写下痴情
　　我想让所有的阴霾随风飘散
　　用汗水洒遍江山如画
　　西瓜般凉爽的图书馆我给你
　　缓缓吐露出这首诗这首歌
　　亲爱的姑娘我即将走向远方
　　努力去追寻心里歌声
　　我把我痴迷的诗抄在云颠之上
　　让那朵云彩替我传送爱情
　　2022.7.17故乡·大堡村

"
夜色如水,"March 21, 2024 10:34 PM",,"　　夜色
　　夜色啊轻柔
　　像海那样深邃
　　如情人的眼
　　故乡的明月
　　有淡淡的乡愁
　　这诗与歌唤醒
　　影影绰绰的回忆
　　吹散了矫情
　　如水
　　我在被窝里
　　悄悄给你写诗
　　静谧的山村
　　有千百个夜晚
　　温凉如水
　　2020.7.7象牙塔·钱馆

"
努力去闯,"March 21, 2024 10:34 PM",,"　　我深爱着世界
　　内心充满叛逆的情绪
　　让我忍受煎熬
　　果断拒绝现实之束缚
　　不愿屈服于命运
　　我努力追寻内心的安宁
　　像月光落叶静谧
　　也许我要流着泪说理想
　　还会往前努力去闯
　　也许我要流着泪说理想
　　还会继续往前去闯
　　岁月的寒风吹灭了希望的
　　火炬之光，而我陷入
　　茫茫黑夜当中。我静下心
　　在绝望中寻找希望
　　2020.8.14象牙塔·钱馆

"
雀跃吧,"March 21, 2024 10:34 PM",,"　　青春啊永不凋零的花朵
　　像诗歌像莎士比亚
　　让人痴迷痴狂还愿意
　　以生命为代价燃烧
　　自己释放芳华惊艳全场
　　我想为伟大的艺术献身
　　可现实给我的翅膀
　　披挂镣铐难自由翱翔
　　我的内心痛苦仿徨
　　忍受烈火的焚烧
　　躯体的语言在欢呼
　　咆哮吧！啊！雀跃吧
　　让我们便飞上枝头
　　坠落凡间，享受痛苦
　　魔鬼般骚动与喧哗
　　2020.11.11象牙塔·教室

"
金斯堡,"March 21, 2024 10:34 PM",,"　　前往广东广州的高铁上
　　我坐在窗户边翻看着金斯堡
　　心却在云贵高原上游荡
　　因为那片高原有音乐在翱翔
　　从广东深圳回来的飞机上
　　我的心却在珠江三角洲
　　因为洲边附近有我的朋友
　　即将坐在窗边翻看金斯堡
　　金斯堡却没法吸引我
　　我的心思真不在他身上
　　保持谦卑的心
　　现在的我理性、精于计算
　　但依然像曾经那样浪漫
　　我愿意顺从内心书写文字
　　保持谦卑的心，勿忘江湖
　　努力把埋在心的深处
　　的那个理想兑现成现实
　　虽然道路艰辛而漫长
　　但我真心渴望那天到来
　　那种实现梦想的感觉
　　让我觉得自己正活在人间
　　有真真切切的欢愉忧伤

"
未来,"March 21, 2024 10:34 PM",,"　　我想把心掏出来搁在这儿
　　这儿却不要这是命运
　　这时，我除了逆来顺受
　　再也不能拯救自己
　　我像是废弃的书本随波浪
　　高高低低飘荡啊飘荡
　　失去书香沾满烟火的气息
　　这就是岁月这就是磨损
　　这就是棱角的消失与圆润
　　让我心重得就像砣废铁
　　使劲地把我身体拖入深渊
　　让我心轻得像小鸟
　　煽动着天使的翅膀浅唱低吟
　　纵然看见天边那朵白云
　　白云跟我的心也同样失落
　　经过了冬天的长途跋涉
　　我才看到点点儿希望然而
　　现在漆黑看不见未来
　　2022.6.26象牙塔·钱馆

"
遐想者,"March 21, 2024 10:34 PM",,"　　漫步在黄昏的街头
　　像孤独的遐想者
　　诗意的句子跟音乐
　　缓缓流进心底
　　泛起温柔的波澜
　　我要踏上地平线
　　追逐远方那轮红日
　　跟徐霞客远行
　　即便漫天的厚土
　　掩盖不了孤独
　　而夕阳像鲜血那样
　　呼唤着诗与远方
　　2020.7.5象牙塔·钱馆
"
游击,"March 21, 2024 10:34 PM",,"　　我常在图书馆换座位
　　上午坐这下午到那
　　土八路打游击的样子
　　打一枪换一个地方
　　也像狡猾的兔子
　　有三五个洞穴轮换
　　实际上是改变姿态
　　继续重复着自己
　　路长路长山高水长
　　却只像打游击
　　摸着石头轮换地方
　　争取游泳上岸
　　2021.4.14象牙塔·钱馆

"
在患难的时候呼救神,"March 21, 2024 10:34 PM",,"　　自由飞翔的翅膀绑着无情的枷锁
　　在我跟前，却看不见我的眼泪
　　痛苦的不是忍耐，而是对你的等待
　　该死的老天爷把门关了起来
　　我愿寻找窗，不要命地跳下去
　　神啊！我在患难的时候呼救你！
　　你却离我而去，冰冷的铁链束缚我
　　拼命挣脱！拼命抓住救命稻草！
　　我流浪的灵魂，何处安营？
　　看着云彩，我的思绪飘向远方
　　远方的远方……把时间遗忘
　　把世界抛弃，把生命丢离……
　　神啊！我在患难的时候呼救你！
　　你离我而去，我却爱着这个：
　　糟糕透顶，没有鲜花的世界

"
跟着感觉走,"March 21, 2024 10:34 PM",,"　　月光曾落在了我的手上
　　我却把酒壶使劲扔进夜空
　　因为该死的李白忽悠我
　　忽南忽北忽东忽西
　　搞得现在的我找不着南北
　　有些儿迷茫又很痛苦
　　仿佛踩在冰面随时都要
　　落水让自己坠入深渊
　　在这种环境下，我不断
　　告诫自己冷静理性
　　极少数情况跟着感觉

"
小天地默默耕耘,"March 21, 2024 10:34 PM",,"　　多少清晨，多少夜晚，多少痴心……
　　宁静与祥和，为我阻挡世俗的聒噪。
　　我不想谈论那些虚伪的话题，
　　某些东西若是说出口，味就变了。
　　亲爱的朋友，你可知道可明白？
　　时间没有顺序，年轻没有对错。
　　那些别人以为的弯路，乃至错误，
　　若没有痕迹，潜能则不被激发。
　　我发誓，我不想把手里的牌打烂，
　　只是，我不能辜负青春，我要勇敢。
　　我要勇敢地赌博：决心改变命运！
　　在小天地默默耕耘，志存高远……
　　读些书，走些路，识些人，有些经历
　　以后，我相信未来注定焕发光彩。
　　哪怕我多么多么怀念，那些儿岁月。
　　冷漠的时间淡化矫情，残留朴实，
　　洗尽铅华般，留有珍贵的回忆~~~
　　我还是我，我还在小天地默默耕耘。

"
长大了,"March 21, 2024 10:34 PM",,"　　前面，有位长辈夸我说
　　年轻人有勇有谋未来可期
　　我很有涵养地笑了笑
　　说起来还得感谢这位老师
　　他点醒了我要琢磨人心
　　从人心人性出发思考问题
　　既能够看到形成原因
　　又能够找到解决的办法
　　建立在这种基础上的自我
　　大多左右逢源无往不利
　　所以岁月的年轮滚到今天
　　丑小鸭长大成了天鹅

"
天益寒,"March 21, 2024 10:34 PM",,"　　小雪走，梧桐枯落，枫叶血染江山。盛夏梧桐扶疏，秋意浓浓，风萧索。纵唇红皓齿，稍逊亦风骚。吐万丈虹光，好男儿当志远方。天忆寒，天意寒，天益寒！
　　秋晚来，雾霾轻尘，浮生湮灭幻梦。秋末草坪稀疏，暖气烘烘，光惨白。念鱼塘菡萏，渔舟益唱晚。惜夕阳垂落，映染西边入眼帘。地忆暖，地意暖，地益寒。

"
闷葫芦,"March 21, 2024 10:34 PM",,"　　初阳像咸鸭蛋的蛋黄
　　光线柔软、清凉
　　嫩绿柳条像情人的眼
　　这样风流走云消散
　　你没有说什么
　　而我也不想问你
　　有些时候，我想你
　　只能藏在心里
　　我的声音无法企及
　　心却触摸牵挂你
　　传说，成人世界
　　联系谁都需要理由
　　连蛙鸣，故乡的明月
　　也像闷葫芦
　　欢乐忧伤都隐藏
　　2020.12.23象牙塔·崇实

"
心路上,"March 21, 2024 10:34 PM",,"　　山前流水淙淙蜿蜒的清溪
　　它欢乐着向海洋，奔赴
　　那是积极勇敢的人生姿态
　　许多人却没有人注意到
　　清溪附近的繁茂丛林
　　秋风吹走落叶躺在地上
　　它们零落成泥，化作泥土
　　失去生命也失去了抗争
　　我知西沉红日与东升月亮
　　都是心路上许下的谎言
　　无论心房像花朵分泌琼浆
　　还是像苦胆挤出了汁水
　　岁月都会把痕迹留在心上
　　我们啊活着就是要走完
　　老天爷早已经指定的道路

"
